DSIC,Birthplace,entitystate0
DSIC,Birthplace,entitystate297
DSIC,Birthplace,entitystate886
DSIC,Birthplace,entitystate1168
DSIC,Birthplace,entitystate1453
DSIC,Birthplace,entitystate2019
DSIC,Birthplace,entitystate2323
DSIC,Birthplace,entitystate2623
DSIC,Birthplace,entitystate2934
DSIC,Birthplace,entitystate3251
Raffles,Birthplace,entitystate1
Raffles,Birthplace,entitystate299
Raffles,Birthplace,entitystate582
Raffles,Birthplace,entitystate887
Raffles,Birthplace,entitystate1170
Raffles,Birthplace,entitystate1455
Raffles,Birthplace,entitystate1739
Raffles,Birthplace,entitystate2021
Raffles,Birthplace,entitystate2325
Raffles,Birthplace,entitystate2625
Raffles,Birthplace,entitystate2936
Raffles,Birthplace,entitystate3253
DSIC,Birthplace,entitystate2
DSIC,Birthplace,entitystate583
DSIC,Birthplace,entitystate888
DSIC,Birthplace,entitystate1171
DSIC,Birthplace,entitystate1740
DSIC,Birthplace,entitystate2022
DSIC,Birthplace,entitystate2326
DSIC,Birthplace,entitystate2937
DSIC,Birthplace,entitystate3254
GSI,Birthplace,entitystate3
GSI,Birthplace,entitystate300
GSI,Birthplace,entitystate584
GSI,Birthplace,entitystate889
GSI,Birthplace,entitystate1172
GSI,Birthplace,entitystate1456
GSI,Birthplace,entitystate1741
GSI,Birthplace,entitystate2023
GSI,Birthplace,entitystate2327
GSI,Birthplace,entitystate2626
GSI,Birthplace,entitystate2938
GSI,Birthplace,entitystate3255
SWS,Birthplace,entitystate4
SWS,Birthplace,entitystate1742
SWS,Birthplace,entitystate2024
SWS,Birthplace,entitystate2939
SWS,Birthplace,entitystate3256
GSI,Birthplace,entitystate5
GSI,Birthplace,entitystate301
GSI,Birthplace,entitystate585
GSI,Birthplace,entitystate890
GSI,Birthplace,entitystate1173
GSI,Birthplace,entitystate1457
GSI,Birthplace,entitystate1743
GSI,Birthplace,entitystate2025
GSI,Birthplace,entitystate2328
GSI,Birthplace,entitystate2627
GSI,Birthplace,entitystate2940
GSI,Birthplace,entitystate3257
SWS,Birthplace,entitystate6
SWS,Birthplace,entitystate586
SWS,Birthplace,entitystate891
SWS,Birthplace,entitystate1459
SWS,Birthplace,entitystate1744
SWS,Birthplace,entitystate2629
SWS,Birthplace,entitystate3258
GSI,Birthplace,entitystate7
GSI,Birthplace,entitystate302
GSI,Birthplace,entitystate587
GSI,Birthplace,entitystate892
GSI,Birthplace,entitystate1174
GSI,Birthplace,entitystate1460
GSI,Birthplace,entitystate1745
GSI,Birthplace,entitystate2029
GSI,Birthplace,entitystate2330
GSI,Birthplace,entitystate2630
GSI,Birthplace,entitystate3259
JNS,Birthplace,entitystate8
JNS,Birthplace,entitystate303
JNS,Birthplace,entitystate1746
JNS,Birthplace,entitystate9
JNS,Birthplace,entitystate304
JNS,Birthplace,entitystate588
JNS,Birthplace,entitystate893
JNS,Birthplace,entitystate1175
JNS,Birthplace,entitystate1461
JNS,Birthplace,entitystate1747
JNS,Birthplace,entitystate2030
JNS,Birthplace,entitystate2331
JNS,Birthplace,entitystate2942
JNS,Birthplace,entitystate3260
GSI,Birthplace,entitystate10
GSI,Birthplace,entitystate305
GSI,Birthplace,entitystate589
GSI,Birthplace,entitystate894
GSI,Birthplace,entitystate1176
GSI,Birthplace,entitystate2031
GSI,Birthplace,entitystate2332
DSIC,Birthplace,entitystate11
DSIC,Birthplace,entitystate306
DSIC,Birthplace,entitystate895
DSIC,Birthplace,entitystate1178
DSIC,Birthplace,entitystate1462
DSIC,Birthplace,entitystate1749
DSIC,Birthplace,entitystate2033
JNS,Birthplace,entitystate12
JNS,Birthplace,entitystate307
JNS,Birthplace,entitystate590
JNS,Birthplace,entitystate896
JNS,Birthplace,entitystate13
JNS,Birthplace,entitystate591
JNS,Birthplace,entitystate1750
JNS,Birthplace,entitystate2034
JNS,Birthplace,entitystate2334
JNS,Birthplace,entitystate2944
JNS,Birthplace,entitystate3262
JNS,Birthplace,entitystate14
JNS,Birthplace,entitystate309
JNS,Birthplace,entitystate593
JNS,Birthplace,entitystate898
JNS,Birthplace,entitystate1181
JNS,Birthplace,entitystate1464
JNS,Birthplace,entitystate1753
JNS,Birthplace,entitystate2035
JNS,Birthplace,entitystate2335
JNS,Birthplace,entitystate2946
JNS,Birthplace,entitystate3264
SWS,Birthplace,entitystate15
SWS,Birthplace,entitystate310
SWS,Birthplace,entitystate594
SWS,Birthplace,entitystate899
SWS,Birthplace,entitystate1182
SWS,Birthplace,entitystate1465
SWS,Birthplace,entitystate1754
SWS,Birthplace,entitystate2947
SWS,Birthplace,entitystate3265
SWS,Birthplace,entitystate16
SWS,Birthplace,entitystate311
SWS,Birthplace,entitystate595
SWS,Birthplace,entitystate1183
SWS,Birthplace,entitystate1466
SWS,Birthplace,entitystate1755
SWS,Birthplace,entitystate2036
SWS,Birthplace,entitystate2948
Raffles,Birthplace,entitystate17
Raffles,Birthplace,entitystate598
Raffles,Birthplace,entitystate900
Raffles,Birthplace,entitystate1467
Raffles,Birthplace,entitystate1756
Raffles,Birthplace,entitystate2336
Raffles,Birthplace,entitystate2634
Raffles,Birthplace,entitystate3267
DSIC,Birthplace,entitystate18
DSIC,Birthplace,entitystate313
DSIC,Birthplace,entitystate600
DSIC,Birthplace,entitystate902
DSIC,Birthplace,entitystate1184
DSIC,Birthplace,entitystate1758
DSIC,Birthplace,entitystate2038
DSIC,Birthplace,entitystate2338
DSIC,Birthplace,entitystate2952
DSIC,Birthplace,entitystate3269
DSIC,Birthplace,entitystate19
DSIC,Birthplace,entitystate314
DSIC,Birthplace,entitystate903
DSIC,Birthplace,entitystate1469
DSIC,Birthplace,entitystate1759
DSIC,Birthplace,entitystate2039
DSIC,Birthplace,entitystate2339
DSIC,Birthplace,entitystate2636
DSIC,Birthplace,entitystate2953
DSIC,Birthplace,entitystate3270
GSI,Birthplace,entitystate20
GSI,Birthplace,entitystate315
GSI,Birthplace,entitystate601
GSI,Birthplace,entitystate904
GSI,Birthplace,entitystate1185
GSI,Birthplace,entitystate1470
GSI,Birthplace,entitystate1760
GSI,Birthplace,entitystate2040
GSI,Birthplace,entitystate2637
GSI,Birthplace,entitystate2954
GSI,Birthplace,entitystate3271
SWS,Birthplace,entitystate21
SWS,Birthplace,entitystate316
SWS,Birthplace,entitystate602
SWS,Birthplace,entitystate905
SWS,Birthplace,entitystate1186
SWS,Birthplace,entitystate2955
SWS,Birthplace,entitystate3272
SWS,Birthplace,entitystate22
SWS,Birthplace,entitystate318
SWS,Birthplace,entitystate2042
SWS,Birthplace,entitystate2341
SWS,Birthplace,entitystate3273
GSI,Birthplace,entitystate23
GSI,Birthplace,entitystate319
GSI,Birthplace,entitystate603
GSI,Birthplace,entitystate907
GSI,Birthplace,entitystate1188
GSI,Birthplace,entitystate1761
GSI,Birthplace,entitystate2043
GSI,Birthplace,entitystate2342
GSI,Birthplace,entitystate2638
GSI,Birthplace,entitystate2957
GSI,Birthplace,entitystate3274
DSIC,Birthplace,entitystate24
DSIC,Birthplace,entitystate320
DSIC,Birthplace,entitystate604
DSIC,Birthplace,entitystate908
DSIC,Birthplace,entitystate1189
DSIC,Birthplace,entitystate1473
DSIC,Birthplace,entitystate1762
DSIC,Birthplace,entitystate2044
DSIC,Birthplace,entitystate2343
DSIC,Birthplace,entitystate2639
DSIC,Birthplace,entitystate2959
DSIC,Birthplace,entitystate3275
GSI,Birthplace,entitystate25
GSI,Birthplace,entitystate606
GSI,Birthplace,entitystate910
GSI,Birthplace,entitystate1191
GSI,Birthplace,entitystate1764
GSI,Birthplace,entitystate2046
GSI,Birthplace,entitystate2346
GSI,Birthplace,entitystate2641
GSI,Birthplace,entitystate2962
GSI,Birthplace,entitystate3277
DSIC,Birthplace,entitystate26
DSIC,Birthplace,entitystate323
DSIC,Birthplace,entitystate608
DSIC,Birthplace,entitystate913
DSIC,Birthplace,entitystate1193
DSIC,Birthplace,entitystate1478
DSIC,Birthplace,entitystate1766
DSIC,Birthplace,entitystate2047
DSIC,Birthplace,entitystate2349
DSIC,Birthplace,entitystate2644
DSIC,Birthplace,entitystate2964
DSIC,Birthplace,entitystate3280
DSIC,Birthplace,entitystate27
DSIC,Birthplace,entitystate324
DSIC,Birthplace,entitystate609
DSIC,Birthplace,entitystate914
DSIC,Birthplace,entitystate1194
DSIC,Birthplace,entitystate2048
DSIC,Birthplace,entitystate2966
DSIC,Birthplace,entitystate3282
GSI,Birthplace,entitystate28
GSI,Birthplace,entitystate325
GSI,Birthplace,entitystate610
GSI,Birthplace,entitystate915
GSI,Birthplace,entitystate1768
GSI,Birthplace,entitystate2968
GSI,Birthplace,entitystate3283
JNS,Birthplace,entitystate29
JNS,Birthplace,entitystate326
JNS,Birthplace,entitystate611
Raffles,Birthplace,entitystate30
Raffles,Birthplace,entitystate327
Raffles,Birthplace,entitystate612
Raffles,Birthplace,entitystate916
Raffles,Birthplace,entitystate1195
Raffles,Birthplace,entitystate1769
Raffles,Birthplace,entitystate2050
Raffles,Birthplace,entitystate2352
Raffles,Birthplace,entitystate2969
Raffles,Birthplace,entitystate3284
Raffles,Birthplace,entitystate31
Raffles,Birthplace,entitystate328
Raffles,Birthplace,entitystate613
Raffles,Birthplace,entitystate917
Raffles,Birthplace,entitystate1196
Raffles,Birthplace,entitystate1479
Raffles,Birthplace,entitystate1770
Raffles,Birthplace,entitystate2354
Raffles,Birthplace,entitystate2648
Raffles,Birthplace,entitystate2971
Raffles,Birthplace,entitystate3285
Raffles,Birthplace,entitystate32
Raffles,Birthplace,entitystate329
Raffles,Birthplace,entitystate614
Raffles,Birthplace,entitystate918
Raffles,Birthplace,entitystate1197
Raffles,Birthplace,entitystate1480
Raffles,Birthplace,entitystate1771
Raffles,Birthplace,entitystate2051
Raffles,Birthplace,entitystate2355
Raffles,Birthplace,entitystate2649
Raffles,Birthplace,entitystate2972
Raffles,Birthplace,entitystate3286
GSI,Birthplace,entitystate33
GSI,Birthplace,entitystate330
GSI,Birthplace,entitystate615
GSI,Birthplace,entitystate1198
GSI,Birthplace,entitystate1481
GSI,Birthplace,entitystate2052
GSI,Birthplace,entitystate2356
GSI,Birthplace,entitystate2650
GSI,Birthplace,entitystate2973
GSI,Birthplace,entitystate3287
GSI,Birthplace,entitystate34
GSI,Birthplace,entitystate331
GSI,Birthplace,entitystate616
GSI,Birthplace,entitystate919
GSI,Birthplace,entitystate1199
GSI,Birthplace,entitystate1482
GSI,Birthplace,entitystate1772
GSI,Birthplace,entitystate2053
GSI,Birthplace,entitystate2357
GSI,Birthplace,entitystate2651
GSI,Birthplace,entitystate2974
GSI,Birthplace,entitystate3288
DSIC,Birthplace,entitystate35
DSIC,Birthplace,entitystate332
DSIC,Birthplace,entitystate617
DSIC,Birthplace,entitystate920
DSIC,Birthplace,entitystate1484
DSIC,Birthplace,entitystate1773
DSIC,Birthplace,entitystate2055
DSIC,Birthplace,entitystate2358
DSIC,Birthplace,entitystate2652
DSIC,Birthplace,entitystate2975
DSIC,Birthplace,entitystate3290
DSIC,Birthplace,entitystate36
DSIC,Birthplace,entitystate333
DSIC,Birthplace,entitystate618
DSIC,Birthplace,entitystate1201
DSIC,Birthplace,entitystate1774
DSIC,Birthplace,entitystate2359
DSIC,Birthplace,entitystate2653
DSIC,Birthplace,entitystate2976
DSIC,Birthplace,entitystate3291
JNS,Birthplace,entitystate37
JNS,Birthplace,entitystate334
JNS,Birthplace,entitystate619
JNS,Birthplace,entitystate921
JNS,Birthplace,entitystate1202
JNS,Birthplace,entitystate1486
JNS,Birthplace,entitystate1775
JNS,Birthplace,entitystate2056
JNS,Birthplace,entitystate2360
JNS,Birthplace,entitystate2654
GSI,Birthplace,entitystate38
GSI,Birthplace,entitystate335
GSI,Birthplace,entitystate620
GSI,Birthplace,entitystate922
GSI,Birthplace,entitystate1203
GSI,Birthplace,entitystate1487
GSI,Birthplace,entitystate1776
Raffles,Birthplace,entitystate39
Raffles,Birthplace,entitystate621
Raffles,Birthplace,entitystate923
Raffles,Birthplace,entitystate1488
Raffles,Birthplace,entitystate2057
Raffles,Birthplace,entitystate2361
Raffles,Birthplace,entitystate2977
JNS,Birthplace,entitystate40
JNS,Birthplace,entitystate336
JNS,Birthplace,entitystate622
JNS,Birthplace,entitystate924
JNS,Birthplace,entitystate1204
JNS,Birthplace,entitystate1489
JNS,Birthplace,entitystate2058
JNS,Birthplace,entitystate2362
JNS,Birthplace,entitystate2655
JNS,Birthplace,entitystate2978
JNS,Birthplace,entitystate3292
DSIC,Birthplace,entitystate41
DSIC,Birthplace,entitystate623
DSIC,Birthplace,entitystate925
DSIC,Birthplace,entitystate1205
DSIC,Birthplace,entitystate1490
DSIC,Birthplace,entitystate1777
DSIC,Birthplace,entitystate2059
DSIC,Birthplace,entitystate2656
DSIC,Birthplace,entitystate3293
GSI,Birthplace,entitystate42
GSI,Birthplace,entitystate337
GSI,Birthplace,entitystate624
GSI,Birthplace,entitystate926
GSI,Birthplace,entitystate1206
GSI,Birthplace,entitystate1491
GSI,Birthplace,entitystate1778
GSI,Birthplace,entitystate2060
GSI,Birthplace,entitystate2363
GSI,Birthplace,entitystate2657
GSI,Birthplace,entitystate2979
Raffles,Birthplace,entitystate43
Raffles,Birthplace,entitystate625
Raffles,Birthplace,entitystate2364
Raffles,Birthplace,entitystate2980
Raffles,Birthplace,entitystate3294
DSIC,Birthplace,entitystate44
DSIC,Birthplace,entitystate338
DSIC,Birthplace,entitystate627
DSIC,Birthplace,entitystate928
DSIC,Birthplace,entitystate1208
DSIC,Birthplace,entitystate1493
DSIC,Birthplace,entitystate1780
DSIC,Birthplace,entitystate2062
DSIC,Birthplace,entitystate2658
DSIC,Birthplace,entitystate2982
JNS,Birthplace,entitystate45
JNS,Birthplace,entitystate339
JNS,Birthplace,entitystate628
JNS,Birthplace,entitystate929
JNS,Birthplace,entitystate1209
JNS,Birthplace,entitystate1494
JNS,Birthplace,entitystate1781
JNS,Birthplace,entitystate2063
JNS,Birthplace,entitystate2366
JNS,Birthplace,entitystate2659
JNS,Birthplace,entitystate2983
JNS,Birthplace,entitystate3296
GSI,Birthplace,entitystate46
GSI,Birthplace,entitystate340
GSI,Birthplace,entitystate629
GSI,Birthplace,entitystate930
GSI,Birthplace,entitystate1210
GSI,Birthplace,entitystate1495
GSI,Birthplace,entitystate1782
GSI,Birthplace,entitystate2064
GSI,Birthplace,entitystate2367
GSI,Birthplace,entitystate2660
GSI,Birthplace,entitystate2984
GSI,Birthplace,entitystate3297
GSI,Birthplace,entitystate47
GSI,Birthplace,entitystate630
GSI,Birthplace,entitystate931
GSI,Birthplace,entitystate1496
