event0,eve2time,time4
event0,eve2time,time297
event0,eve2time,time581
event0,eve2time,time889
event0,eve2time,time1770
event1,eve2time,time2019
event1,eve2time,time2323
event1,eve2time,time2623
event2,eve2time,time2944
event2,eve2time,time3251
event3,eve2time,time9
event3,eve2time,time298
event3,eve2time,time582
event3,eve2time,time888
event3,eve2time,time1175
event3,eve2time,time1455
event3,eve2time,time1739
event3,eve2time,time2024
event3,eve2time,time2336
event3,eve2time,time2624
event3,eve2time,time2937
event3,eve2time,time3257
event4,eve2time,time625
event4,eve2time,time913
event4,eve2time,time1176
event4,eve2time,time1477
event4,eve2time,time1744
event4,eve2time,time2033
event4,eve2time,time2332
event4,eve2time,time2634
